query,tweet_date,username,name,text,url
Avatar The Way of Water film,23 Nov 2022,@DavidStolarz,David Stolarz,Avatar the Way of Water 3D elcapitantheatre.com/film-in… #ElCapitanTheatre,https://nitter.net/DavidStolarz/status/1595467891344027648#m
Avatar The Way of Water film,23 Nov 2022,@Variety,Variety,‘Avatar: The Way of Water’ on Track to Open to $150 Million to $175 Million variety.com/2022/film/news/a…,https://nitter.net/Variety/status/1595466012786393092#m
Avatar The Way of Water film,24 Nov 2022,@HiroshiKoba2,"setagayablueocean, the Master of Science, General","Master filmmaker James Cameron will visit Japan for the first time in 10 years! Promoting his latest film ""Avatar: Way of Water"" with Sam Worthington, Zoe Saldana, and others! #AvatarTheWayOfWater #JamesCameron #Avatar setagayablueocean.com/?p=149…",https://nitter.net/HiroshiKoba2/status/1595888660314222592#m
Avatar The Way of Water film,24 Nov 2022,@HLN_BE,HLN.BE,De lat ligt hoog: brengt ‘Avatar: The Way of Water’ 150 miljoen dollar op tijdens openingsweekend? dlvr.it/SdKLMh,https://nitter.net/HLN_BE/status/1595885856086458368#m
Avatar The Way of Water film,24 Nov 2022,@HLN_BE,HLN.BE,Verwachtingen zijn hooggespannen: brengt ‘Avatar: The Way of Water’ 150 miljoen dollar op tijdens openingsweekend? dlvr.it/SdKKq0,https://nitter.net/HLN_BE/status/1595884095305023489#m
Avatar The Way of Water film,24 Nov 2022,@PlazaScarboro,Hollywood Plaza,"Avatar 2: The Way Of Water (12A). Showing Daily from Fri 16th Dec at 2pm and 7pm. Times from Fri 23rd Dec to be announced soon. Children under 12 can see this film, but they must be accompanied by an adult. hollywoodplaza.co.uk #AvatarTheWayOfWater #Avatar",https://nitter.net/PlazaScarboro/status/1595846200728641537#m
Avatar The Way of Water film,24 Nov 2022,@safeandsunny,sunny,‘Avatar: The Way of Water’ on Track to Open to $150 Million to $175 Million - Variety #Trending #News #Topics #Entertainment news.google.com/__i/rss/rd/a…,https://nitter.net/safeandsunny/status/1595839670352478211#m
Avatar The Way of Water film,24 Nov 2022,@capestop,Capestop,Avatar: The Way of Water trailer The film tells the story of the Sully family and the trouble that follows them cutt.ly/C1eAJN2,https://nitter.net/capestop/status/1595829599769878533#m
Avatar The Way of Water film,24 Nov 2022,@jonlandau,Jon Landau,Congratulations to the entire Avatar: The Way of Water family. Yesterday we completed our final mix and picture mastering and I snapped this picture of our post finishing team. I am thankful to every one of you for your contributions to the film.,https://nitter.net/jonlandau/status/1595817296572059648#m
Avatar The Way of Water film,24 Nov 2022,@nerdist,Nerdist,#AvatarTheWayOfWater's latest trailer is a stunning reminder of why the first film was a phenomenon trib.al/tn3Li0K,https://nitter.net/nerdist/status/1595764769579216896#m
Avatar The Way of Water film,24 Nov 2022,@AMCTheatres,AMC Theatres,It’s time to soar through the skies of Pandora in immersive #IMAX 3D. Tickets are on sale now! #AvatarTheWayOfWater opens December 16. amc.film/3TVyxOT,https://nitter.net/AMCTheatres/status/1595764428980592640#m
Avatar The Way of Water film,24 Nov 2022,@DouglasHoltzman,Douglas Holtzman,‘Avatar: The Way of Water’ on Track to Open to $150 Million to $175 Million ⁦@officialavatar⁩ ⁦@Disney⁩ ⁦@Variety⁩ #entertainment #business #movies #film #BoxOffice #AvatarTheWayOfWater #Avatar variety.com/2022/film/news/a…,https://nitter.net/DouglasHoltzman/status/1595753397243764738#m
Avatar The Way of Water film,24 Nov 2022,@turkiye_politik,ancient idea,"To make money, Avatar: The Way of Water must be the third or fourth highest grossing film of all tim fikrikadim.com/2022/11/22/to… @fikrikadimcom aracılığıyla",https://nitter.net/turkiye_politik/status/1595751159368761344#m
Avatar The Way of Water film,24 Nov 2022,@ridhaop,ROP,Black Panther ini temanya Wakanda vs Avatar kah? Karena film Avatar 2 juga kan di air. Avatar the way of water,https://nitter.net/ridhaop/status/1595750815956078593#m
Avatar The Way of Water film,24 Nov 2022,@newsmerahputih,newsmerahputih,Film 'Avatar : The Way of Water' merilis trailer terakhir. #merahputihcom #AvatarTheWayOfWater #trailer #film merahputih.com/post/read/jel…,https://nitter.net/newsmerahputih/status/1595721386537799681#m
Avatar The Way of Water film,24 Nov 2022,@LewesDepot,Lewes Depot,"Tickets for Avatar: The Way of Water are officially on sale at Depot! Return to Pandora for this visually spectacular sequel, which continues the story of Jake, Neytiri, and their family. We have tickets on sale for both 2D and 3D screenings! 🌊 Book at lewesdepot.org/film/avatar-t…",https://nitter.net/LewesDepot/status/1595696390201479169#m
Avatar The Way of Water film,24 Nov 2022,@RatnoWistu,Ratno Wistu,LangitBorneo.com : Film Avatar: The Way of Water Kantongi Izin Tayang di China ift.tt/k7OLmMF,https://nitter.net/RatnoWistu/status/1595695419048312833#m
Avatar The Way of Water film,24 Nov 2022,@tribun_kalteng,Tribun Kalteng,"Jadwal Tayang Film Bioskop Avatar 2: The Way of Water, Ada The Menu hingga Sri Asih di Cinema XXI kalteng.tribunnews.com/2022/…",https://nitter.net/tribun_kalteng/status/1595680442656903168#m
Avatar The Way of Water film,25 Nov 2022,@buffedde,buffed,Am 14. Dezember startet mit Avatar: Way of the Water das Sequel zu einem der erfolgreichsten Kinofilme aller Zeiten. Dementsprechend wurde ein emotionaler Trailer zum James-Cameron-Projekt veröffentlicht. buffed.de/Avatar-2-Film-2340…,https://nitter.net/buffedde/status/1596219080406712321#m
Avatar The Way of Water film,25 Nov 2022,@LuxeWisbech,"Luxe Cinema, Wisbech","Tickets for the Q&A are on sale NOW. Tickets for our matinee showings will be on sale SOON. The perfect film to screen ahead of Avatar: The Way of Water - after all - what is that, if not the result of someone who loves the craft of film?",https://nitter.net/LuxeWisbech/status/1596206555338539008#m
Avatar The Way of Water film,25 Nov 2022,@ReutersShowbiz,Reuters Showbiz,"Avatar: The Way of Water,’ the long-awaited sequel to director James Cameron's blockbuster ‘Avatar’ will be released in mainland Chinese cinemas on the same day as its global release reut.rs/3i85w5x",https://nitter.net/ReutersShowbiz/status/1596183179261419520#m
Avatar The Way of Water film,25 Nov 2022,@dna,DNA,"#AvatarTheWayOfWater: #GuillermoDelToro reviews #JamesCameron's film, calls it 'a staggering achievement' dnaindia.com/hollywood/repor…",https://nitter.net/dna/status/1596170544306475013#m
Avatar The Way of Water film,25 Nov 2022,@anant_tv,ANANT TV LIVE,फिल्म 'अवतार: द वे ऑफ वॉटर' कुछ समय बाद सिनेमाघरों में दस्तक देने के लिए तैयार है। ananttvlive.com//entertainme…,https://nitter.net/anant_tv/status/1596134381198114817#m
Avatar The Way of Water film,25 Nov 2022,@News9Tweets,News9,"Filmmaker James Cameron's #AvatarTheWayOfWater is set to release in #India on December 16, 2022, and the movie has made a blockbuster start at the box office already. news9live.com/entertainment/… #AvatarTheWayOfWater #Avatar #avatarindia #Hollywood",https://nitter.net/News9Tweets/status/1596120673604472832#m
Avatar The Way of Water film,25 Nov 2022,@halfacanyon,Nick Chen,........I just spoke to James Cameron. He says 'Avatar: The Way of Water' has to become the highest-grossing or second-highest grossing film in the 'Avatar' franchise in order to stand a chance of breaking even.,https://nitter.net/halfacanyon/status/1596105890213814272#m
Avatar The Way of Water film,25 Nov 2022,@LeisureByte,Leisure Byte,"Avatar The Way Of Water: Director Guillermo del Toro Applauds the Film Before its Release, Says ""Is Chokefull of Majestic Vistas"" #AvatarTheWayofWater #JamesCameron #GuillermoDelToro #Avatar leisurebyte.com/avatar-the-w…",https://nitter.net/LeisureByte/status/1596105260946583552#m
Avatar The Way of Water film,25 Nov 2022,@Sincura,The Sincura Group,"🎬 FILM CLUB - Avatar: The Way of the Water Premiere & After Party... Avatar: The Way of Water is the first of four planned sequels to the 2009 film Avatar, set to be released on December 16, 2022. Read more by downloading our app - cutt.ly/ZVZcICH",https://nitter.net/Sincura/status/1596093085607333889#m
Avatar The Way of Water film,25 Nov 2022,@theGeek2019,theGeek,Avatar : The Way of Water doublera le box-office d’ouverture du premier film ? ! dlvr.it/SdLY7l,https://nitter.net/theGeek2019/status/1596076245170937856#m
Avatar The Way of Water film,25 Nov 2022,@IsaacW925,Isaac Wunderlich,Top Gun Maverick probably my favorite film of the year. Let’s see how Avatar: The Way of Water compares. Well done Tom Cruise!,https://nitter.net/IsaacW925/status/1596063400009891840#m
Avatar The Way of Water film,25 Nov 2022,@News18Showsha,News18 Showsha,#AvatarTheWayOfWater : Na'vis Prep To Save Pandora From Humans In New Clip James from Cameron's Film news18.com/news/movies/avata…,https://nitter.net/News18Showsha/status/1596059238446821376#m
Avatar The Way of Water film,25 Nov 2022,@AryaBhawnaarya,Bhawna arya,#AvatarTheWayOfWater : Na'vis Prep To Save Pandora From Humans In New Clip James from Cameron's Film news18.com/news/movies/avata…,https://nitter.net/AryaBhawnaarya/status/1596059228514684928#m
Avatar The Way of Water film,25 Nov 2022,@unstorenp,unstore.com.np,Avatar The Way Of Water: Na'vis Prep To Save Pandora From Humans In New Clip James from Cameron's Film unstore.com.np/avatar-the-wa…,https://nitter.net/unstorenp/status/1596054899628077058#m
Avatar The Way of Water film,25 Nov 2022,@movie_fit,MovieFit,"A series of posters for the fantastic film «Avatar: The Way of Water», which will be released in cinemas on December 16.",https://nitter.net/movie_fit/status/1596052531028934656#m
Avatar The Way of Water film,25 Nov 2022,@firstpost,Firstpost,"While producer #JonLandau took to social media to speak about finishing the final touches of the film, director #GuillermodelToro in response to it spoke about what an epic the film is! #AvatarTheWayOfWater firstpost.com/entertainment/…",https://nitter.net/firstpost/status/1596050224438718464#m
Avatar The Way of Water film,25 Nov 2022,@FFOMine,Friend of Federighi,"20th Century Pictures has officially announced that work on the film ""Avatar 2: The Way of Water"" has officially been completed. The film will be released on December 16. In addition, the company has released the latest trailer and promotional poster.",https://nitter.net/FFOMine/status/1596038048025747457#m
Avatar The Way of Water film,25 Nov 2022,@friend_of_apple,Federighi’s Assistant,"20th Century Pictures has officially announced that work on the film ""Avatar 2: The Way of Water"" has officially been completed. The film will be released on December 16. In addition, the company has released the latest trailer and promotional poster.",https://nitter.net/friend_of_apple/status/1596038031533899776#m
Avatar The Way of Water film,25 Nov 2022,@vanguardiacom,Vanguardia,"#Cine | Después de 13 largos años y de tanta espera, en diciembre próximo llega a las salas de cine el film “Avatar: The Way of Water”. 🎬🤩 ow.ly/hqvf50LNkaV",https://nitter.net/vanguardiacom/status/1596036274875408384#m
Avatar The Way of Water film,25 Nov 2022,@sevenfacez,vinem,montag-freitag vergeht wie der film avatar - the way of water und das wochenende wie eine icarly folge. das ist so gemein..,https://nitter.net/sevenfacez/status/1596035733852151808#m
Avatar The Way of Water film,29s,@mocchili1,⁂塩大福⁂,NARUTO 220話 疾風伝 500話 映画11本 先が長いなw BORUTO早く見たいから頑張るか😂 夏までには見終わったらいいな,https://nitter.net/mocchili1/status/2019279207277498764#m
Avatar The Way of Water film,32s,@DontCryMaria,"Don't cry, Maria",They did that and Skywalker Saga I think.,https://nitter.net/DontCryMaria/status/2019279194652569751#m
Avatar The Way of Water film,2m,@NahaliZolanski,N🎀,"I watched WandaVision, Agatha, and started Secret Invasion but didn’t finish. Let me go watch the one with the lil Indian girl chi",https://nitter.net/NahaliZolanski/status/2019278640803115095#m
Avatar The Way of Water film,2m,@navimeraki,navi ✨,Also I KNEWWW IT- I forget which moment it was that made it click in my head but omfg,https://nitter.net/navimeraki/status/2019278607894413583#m
Avatar The Way of Water film,3m,@vulxaNNN,vulcaN,The Departed Django Unchained Dead Poets Society Dune Part 2,https://nitter.net/vulxaNNN/status/2019278523740106839#m
Avatar The Way of Water film,6m,@Jpark1138,FilmFan,Avatar is anything but mediocre. They're breathtaking stories with amazing visuals,https://nitter.net/Jpark1138/status/2019277802361745667#m
Avatar The Way of Water film,6m,@Asuramaru122,𝐹𝒾𝓇𝓈𝓉 𝐸𝓂𝓅𝓇𝑒𝓈𝓈 𝑜𝒻 𝒞𝒽𝒾𝓃𝒶,Neza.to piped.video/shorts/jxDWRiDaL… Haven’t seen the Avatar movie franchise but omg— this scene of them— the moment is just perfect. This would work with Anisha and Qin😭✨,https://nitter.net/Asuramaru122/status/2019277757231034425#m
Avatar The Way of Water film,7m,@narachui,nara ♡,this is so cool🥺 y'all are so smart while im out here thinking about this when i first saw this scene 😭,https://nitter.net/narachui/status/2019277520873615732#m
Avatar The Way of Water film,7m,@firemagictrick,Ody of OSCtwt,Family bonding + cloud form human water concept :) #objectinvasion,https://nitter.net/firemagictrick/status/2019277480654434346#m
Avatar The Way of Water film,10m,@NTRneel20,' DRAGON' 🐉🐯,Ma movies ki elagoo chestharu 1 and half year back release ayyi tracked data unna inka dani meda kukka edupulu edusthunnaru inka positive tweets vesthunnaru siggu rosham ledu ra meku tiger's 🫠🫠,https://nitter.net/NTRneel20/status/2019276625364586949#m
Avatar The Way of Water film,11m,@sofyjjjjjj7,nabye wang ♡,La única cosa que si me da coraje que le guste a otra gente es la película del libro de la vida😔😔😔,https://nitter.net/sofyjjjjjj7/status/2019276446242599121#m
Avatar The Way of Water film,12m,@mandufacture,walking to the 🥟,넷뿔 영화다 좋다 언제 나올지는 모르겠지만 어디 퍼질러져서 같이 봐요^-^🙂‍↕️🙂‍↕️🙂‍↕️,https://nitter.net/mandufacture/status/2019276090255253838#m
Avatar The Way of Water film,13m,@ReviewP11369,y a e,HOW IT FEELS HAVING THIS MAN AS YOUR BF POND NARAVIT,https://nitter.net/ReviewP11369/status/2019275845098172781#m
Avatar The Way of Water film,14m,@ppnarawinz,mama bear 🧸🍯,📸 disneystudiosth ig (1) ปอนด์ ณราวิชญ์' เยือนบ้าน Pixar Animation Studio เห็นตัวแทนนักพากย์ไทยของเราตั้งใจขนาดนี้ แฟน ๆ ก็อย่าลืมไปติดตามความสนุกสุดป่วนของเหล่าสัตว์สายลับใน Disney & Pixar's Hoppers #เด้งโดดเปลี่ยนโหมดเป็นบีเวอร์ กันนะ! แล้วมาพบกัน 5 มีนาคมนี้ ในโรงภาพยนตร์ #HoppersTH #PondxHoppers #ppnaravit @ppnaravit,https://nitter.net/ppnarawinz/status/2019275771651727540#m
